schedule_id,train_id,train_no,train_name,train_type,priority_value,priority_name,final_priority,station_id,station_name,scheduled_arrival,scheduled_departure,platform_no,track_id,order_no,avg_delay_minutes
149,392,90032,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,9,Bindayaka,2025-10-02 17:40:18.507,2025-10-02 17:49:18.507,33,1,16,66.5
150,392,90032,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,10,Khatipura,2025-10-02 19:04:18.507,2025-10-02 19:18:18.507,37,1,17,66.5
151,392,90032,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,10,Khatipura,2025-10-02 19:54:18.507,2025-10-02 20:05:18.507,38,1,18,66.5
152,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,2,Bais Godam,2025-10-04 05:09:33.294,2025-10-04 05:11:33.294,9,1,1,66.6
153,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,2,Bais Godam,2025-10-04 06:17:33.294,2025-10-04 06:27:33.294,9,1,2,66.6
154,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,3,Dahar Ka Balaji,2025-10-04 07:08:33.294,2025-10-04 07:16:33.294,12,1,3,66.6
155,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,3,Dahar Ka Balaji,2025-10-04 08:53:33.294,2025-10-04 09:06:33.294,11,1,4,66.6
156,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,3,Dahar Ka Balaji,2025-10-04 11:56:33.294,2025-10-04 12:09:33.294,11,1,5,66.6
157,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,3,Dahar Ka Balaji,2025-10-04 14:50:33.294,2025-10-04 15:05:33.294,11,1,6,66.6
158,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,4,Jaipur Gandhinagar,2025-10-04 16:57:33.294,2025-10-04 17:04:33.294,15,1,7,66.6
159,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,4,Jaipur Gandhinagar,2025-10-04 18:23:33.294,2025-10-04 18:36:33.294,13,1,8,66.6
160,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,5,Durgapura,2025-10-04 20:05:33.294,2025-10-04 20:11:33.294,16,1,9,66.6
161,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,6,Kanakpura,2025-10-04 22:56:33.294,2025-10-04 23:01:33.294,19,1,10,66.6
162,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,6,Kanakpura,2025-10-05 00:20:33.294,2025-10-05 00:28:33.294,19,1,11,66.6
163,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,6,Kanakpura,2025-10-05 01:22:33.294,2025-10-05 01:32:33.294,19,1,12,66.6
164,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,7,Getor Jagatpura,2025-10-05 03:00:33.294,2025-10-05 03:05:33.294,23,1,13,66.6
165,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,7,Getor Jagatpura,2025-10-05 04:28:33.294,2025-10-05 04:42:33.294,22,1,14,66.6
166,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,7,Getor Jagatpura,2025-10-05 07:35:33.294,2025-10-05 07:47:33.294,24,1,15,66.6
167,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,8,Sanganer,2025-10-05 10:08:33.294,2025-10-05 10:14:33.294,29,1,16,66.6
168,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,8,Sanganer,2025-10-05 12:44:33.294,2025-10-05 12:57:33.294,29,1,17,66.6
169,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,8,Sanganer,2025-10-05 15:39:33.294,2025-10-05 15:50:33.294,26,1,18,66.6
170,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,8,Sanganer,2025-10-05 16:24:33.294,2025-10-05 16:31:33.294,26,1,19,66.6
171,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,9,Bindayaka,2025-10-05 17:20:33.294,2025-10-05 17:32:33.294,34,1,20,66.6
172,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,10,Khatipura,2025-10-05 19:02:33.294,2025-10-05 19:04:33.294,36,1,21,66.6
173,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,10,Khatipura,2025-10-05 21:43:33.294,2025-10-05 21:45:33.294,35,1,22,66.6
174,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,10,Khatipura,2025-10-06 00:11:33.294,2025-10-06 00:18:33.294,38,1,23,66.6
175,373,35601,Ajmer Shatabdi,SUPERFAST,1,SUPERFAST (Highest),3.22,10,Khatipura,2025-10-06 02:29:33.294,2025-10-06 02:36:33.294,38,1,24,66.6
176,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,1,Jaipur Junction,2025-10-13 05:09:00.701,2025-10-13 05:18:00.701,3,1,1,66.8
177,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,1,Jaipur Junction,2025-10-13 06:41:00.701,2025-10-13 06:44:00.701,3,1,2,66.8
178,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,2,Bais Godam,2025-10-13 07:35:00.701,2025-10-13 07:38:00.701,5,1,3,66.8
179,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,3,Dahar Ka Balaji,2025-10-13 09:03:05.049,2025-10-13 09:09:05.049,10,1,4,66.8
180,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,3,Dahar Ka Balaji,2025-10-13 10:20:00.701,2025-10-13 10:22:00.701,10,1,5,66.8
181,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,4,Jaipur Gandhinagar,2025-10-13 12:55:00.701,2025-10-13 12:59:00.701,15,1,6,66.8
182,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,4,Jaipur Gandhinagar,2025-10-13 14:22:00.701,2025-10-13 14:28:00.701,15,1,7,66.8
183,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,4,Jaipur Gandhinagar,2025-10-13 16:32:00.701,2025-10-13 16:36:00.701,13,1,8,66.8
184,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,6,Kanakpura,2025-10-13 18:25:00.701,2025-10-13 18:30:00.701,21,1,9,66.8
185,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,7,Getor Jagatpura,2025-10-13 19:22:00.701,2025-10-13 19:30:00.701,24,1,10,66.8
186,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,7,Getor Jagatpura,2025-10-13 22:00:00.701,2025-10-13 22:06:00.701,25,1,11,66.8
187,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,7,Getor Jagatpura,2025-10-14 00:46:00.701,2025-10-14 00:51:00.701,22,1,12,66.8
188,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,8,Sanganer,2025-10-14 03:19:00.701,2025-10-14 03:25:00.701,26,1,13,66.8
189,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,8,Sanganer,2025-10-14 04:38:00.701,2025-10-14 04:46:00.701,26,1,14,66.8
190,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,8,Sanganer,2025-10-14 06:19:00.701,2025-10-14 06:21:00.701,28,1,15,66.8
191,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,10,Khatipura,2025-10-14 08:10:00.701,2025-10-14 08:20:00.701,37,1,16,66.8
192,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,10,Khatipura,2025-10-14 11:07:00.701,2025-10-14 11:17:00.701,36,1,17,66.8
193,66,55849,Double Decker Express,SUPERFAST,1,SUPERFAST (Highest),3.23,10,Khatipura,2025-10-14 12:42:00.701,2025-10-14 12:52:00.701,38,1,18,66.8
194,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,1,Jaipur Junction,2025-10-09 01:41:11.889,2025-10-09 01:43:11.889,2,1,1,67.0
195,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,1,Jaipur Junction,2025-10-09 04:02:11.889,2025-10-09 04:16:11.889,4,1,2,67.0
196,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,1,Jaipur Junction,2025-10-09 05:10:11.889,2025-10-09 05:17:11.889,3,1,3,67.0
197,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,1,Jaipur Junction,2025-10-09 06:38:11.889,2025-10-09 06:46:11.889,4,1,4,67.0
198,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,1,Jaipur Junction,2025-10-09 08:15:11.889,2025-10-09 08:27:11.889,4,1,5,67.0
199,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,1,Jaipur Junction,2025-10-09 10:23:11.889,2025-10-09 10:33:11.889,1,1,6,67.0
200,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,1,Jaipur Junction,2025-10-09 13:07:11.889,2025-10-09 13:21:11.889,2,1,7,67.0
201,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,1,Jaipur Junction,2025-10-09 13:55:11.889,2025-10-09 13:58:11.889,1,1,8,67.0
202,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,2,Bais Godam,2025-10-09 15:31:11.889,2025-10-09 15:42:11.889,5,1,9,67.0
203,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,2,Bais Godam,2025-10-09 18:38:11.889,2025-10-09 18:40:11.889,5,1,10,67.0
204,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,2,Bais Godam,2025-10-09 19:29:37.658,2025-10-09 19:34:37.658,8,1,11,67.0
205,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,2,Bais Godam,2025-10-09 20:50:11.889,2025-10-09 20:56:11.889,7,1,12,67.0
206,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,4,Jaipur Gandhinagar,2025-10-09 23:15:11.889,2025-10-09 23:17:11.889,13,1,13,67.0
207,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,4,Jaipur Gandhinagar,2025-10-10 01:39:11.889,2025-10-10 01:49:11.889,14,1,14,67.0
208,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,5,Durgapura,2025-10-10 03:33:11.889,2025-10-10 03:48:11.889,18,1,15,67.0
209,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,6,Kanakpura,2025-10-10 04:37:11.889,2025-10-10 04:48:11.889,21,1,16,67.0
210,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,6,Kanakpura,2025-10-10 06:25:11.889,2025-10-10 06:34:11.889,21,1,17,67.0
211,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,6,Kanakpura,2025-10-10 07:31:11.889,2025-10-10 07:43:11.889,19,1,18,67.0
212,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,7,Getor Jagatpura,2025-10-10 09:52:11.889,2025-10-10 09:54:11.889,25,1,19,67.0
213,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,7,Getor Jagatpura,2025-10-10 10:51:11.889,2025-10-10 10:56:11.889,22,1,20,67.0
214,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,7,Getor Jagatpura,2025-10-10 11:32:11.889,2025-10-10 11:41:11.889,22,1,21,67.0
215,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,7,Getor Jagatpura,2025-10-10 12:55:11.889,2025-10-10 13:09:11.889,25,1,22,67.0
216,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,8,Sanganer,2025-10-10 14:05:11.889,2025-10-10 14:10:11.889,27,1,23,67.0
217,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,8,Sanganer,2025-10-10 15:42:11.889,2025-10-10 15:51:11.889,27,1,24,67.0
218,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,9,Bindayaka,2025-10-10 16:34:11.889,2025-10-10 16:36:11.889,33,1,25,67.0
219,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,9,Bindayaka,2025-10-10 18:16:11.889,2025-10-10 18:28:11.889,30,1,26,67.0
220,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,9,Bindayaka,2025-10-10 20:23:11.889,2025-10-10 20:28:11.889,32,1,27,67.0
221,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,9,Bindayaka,2025-10-10 21:30:11.889,2025-10-10 21:32:11.889,30,1,28,67.0
222,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,10,Khatipura,2025-10-10 22:54:11.889,2025-10-10 22:56:11.889,36,1,29,67.0
223,430,72016,Pink City Rajdhani,SUPERFAST,1,SUPERFAST (Highest),3.23,10,Khatipura,2025-10-11 00:59:11.889,2025-10-11 01:13:11.889,37,1,30,67.0
224,453,68166,Vande Bharat Express,SUPERFAST,1,SUPERFAST (Highest),3.25,2,Bais Godam,2025-10-02 01:16:51.534,2025-10-02 01:31:51.534,8,1,1,67.5
225,453,68166,Vande Bharat Express,SUPERFAST,1,SUPERFAST (Highest),3.25,2,Bais Godam,2025-10-02 03:45:51.534,2025-10-02 03:52:51.534,8,1,2,67.5
226,453,68166,Vande Bharat Express,SUPERFAST,1,SUPERFAST (Highest),3.25,2,Bais Godam,2025-10-02 05:47:51.534,2025-10-02 05:53:51.534,8,1,3,67.5
227,453,68166,Vande Bharat Express,SUPERFAST,1,SUPERFAST (Highest),3.25,3,Dahar Ka Balaji,2025-10-02 06:28:51.534,2025-10-02 06:38:51.534,11,1,4,67.5
228,453,68166,Vande Bharat Express,SUPERFAST,1,SUPERFAST (Highest),3.25,3,Dahar Ka Balaji,2025-10-02 08:14:51.534,2025-10-02 08:25:51.534,11,1,5,67.5
229,453,68166,Vande Bharat Express,SUPERFAST,1,SUPERFAST (Highest),3.25,3,Dahar Ka Balaji,2025-10-02 09:23:51.534,2025-10-02 09:25:51.534,12,1,6,67.5
230,453,68166,Vande Bharat Express,SUPERFAST,1,SUPERFAST (Highest),3.25,3,Dahar Ka Balaji,2025-10-02 12:14:51.534,2025-10-02 12:26:51.534,12,1,7,67.5
231,453,68166,Vande Bharat Express,SUPERFAST,1,SUPERFAST (Highest),3.25,4,Jaipur Gandhinagar,2025-10-02 13:16:51.534,2025-10-02 13:22:51.534,13,1,8,67.5
232,453,68166,Vande Bharat Express,SUPERFAST,1,SUPERFAST (Highest),3.25,7,Getor Jagatpura,2025-10-02 15:29:51.534,2025-10-02 15:31:51.534,23,1,9,67.5
233,453,68166,Vande Bharat Express,SUPERFAST,1,SUPERFAST (Highest),3.25,7,Getor Jagatpura,2025-10-02 18:16:51.534,2025-10-02 18:27:51.534,24,1,10,67.5
234,453,68166,Vande Bharat Express,SUPERFAST,1,SUPERFAST (Highest),3.25,8,Sanganer,2025-10-02 20:01:51.534,2025-10-02 20:04:51.534,28,1,11,67.5
235,453,68166,Vande Bharat Express,SUPERFAST,1,SUPERFAST (Highest),3.25,9,Bindayaka,2025-10-02 21:37:51.534,2025-10-02 21:52:51.534,31,1,12,67.5
236,453,68166,Vande Bharat Express,SUPERFAST,1,SUPERFAST (Highest),3.25,10,Khatipura,2025-10-03 00:18:51.534,2025-10-03 00:25:51.534,35,1,13,67.5
237,453,68166,Vande Bharat Express,SUPERFAST,1,SUPERFAST (Highest),3.25,10,Khatipura,2025-10-03 01:51:51.534,2025-10-03 02:04:51.534,35,1,14,67.5
238,453,68166,Vande Bharat Express,SUPERFAST,1,SUPERFAST (Highest),3.25,10,Khatipura,2025-10-03 03:56:51.534,2025-10-03 04:02:51.534,37,1,15,67.5
239,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,1,Jaipur Junction,2025-10-19 19:20:29.072,2025-10-19 19:26:29.072,1,1,1,67.6
240,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,3,Dahar Ka Balaji,2025-10-19 20:32:29.072,2025-10-19 20:36:29.072,10,1,2,67.6
241,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,3,Dahar Ka Balaji,2025-10-19 22:49:29.072,2025-10-19 23:00:29.072,12,1,3,67.6
242,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,3,Dahar Ka Balaji,2025-10-20 01:29:15.406,2025-10-20 01:31:15.406,12,1,4,67.6
243,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,4,Jaipur Gandhinagar,2025-10-20 03:23:29.072,2025-10-20 03:26:29.072,13,1,5,67.6
244,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,5,Durgapura,2025-10-20 05:33:29.072,2025-10-20 05:48:29.072,18,1,6,67.6
245,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,6,Kanakpura,2025-10-20 07:39:29.631,2025-10-20 07:54:29.631,20,1,7,67.6
246,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,6,Kanakpura,2025-10-20 08:25:15.406,2025-10-20 08:40:15.406,19,1,8,67.6
247,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,7,Getor Jagatpura,2025-10-20 09:06:29.072,2025-10-20 09:08:29.072,24,1,9,67.6
248,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,7,Getor Jagatpura,2025-10-20 10:17:29.072,2025-10-20 10:26:29.072,22,1,10,67.6
249,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,8,Sanganer,2025-10-20 12:37:29.072,2025-10-20 12:44:29.072,29,1,11,67.6
250,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,8,Sanganer,2025-10-20 14:59:48.791,2025-10-20 15:11:48.791,26,1,12,67.6
251,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,8,Sanganer,2025-10-20 17:51:29.072,2025-10-20 18:02:29.072,29,1,13,67.6
252,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,9,Bindayaka,2025-10-20 20:58:29.072,2025-10-20 21:04:29.072,30,1,14,67.6
253,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,9,Bindayaka,2025-10-20 23:18:48.791,2025-10-20 23:27:48.791,32,1,15,67.6
254,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,9,Bindayaka,2025-10-21 00:15:29.072,2025-10-21 00:27:29.072,31,1,16,67.6
255,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,10,Khatipura,2025-10-21 02:33:29.072,2025-10-21 02:41:29.072,35,1,17,67.6
256,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,10,Khatipura,2025-10-21 03:53:29.072,2025-10-21 04:07:29.072,35,1,18,67.6
257,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,10,Khatipura,2025-10-21 05:04:29.072,2025-10-21 05:15:29.072,35,1,19,67.6
258,193,33684,Tejas Express,SUPERFAST,1,SUPERFAST (Highest),3.25,10,Khatipura,2025-10-21 07:36:29.072,2025-10-21 07:47:29.072,37,1,20,67.6
259,358,16416,Gatimaan Express,SUPERFAST,1,SUPERFAST (Highest),3.25,1,Jaipur Junction,2025-10-04 11:21:41.796,2025-10-04 11:33:41.796,1,1,1,67.6
260,358,16416,Gatimaan Express,SUPERFAST,1,SUPERFAST (Highest),3.25,2,Bais Godam,2025-10-04 12:36:41.796,2025-10-04 12:39:41.796,5,1,2,67.6
261,358,16416,Gatimaan Express,SUPERFAST,1,SUPERFAST (Highest),3.25,3,Dahar Ka Balaji,2025-10-04 13:50:41.796,2025-10-04 14:05:41.796,11,1,3,67.6
262,358,16416,Gatimaan Express,SUPERFAST,1,SUPERFAST (Highest),3.25,3,Dahar Ka Balaji,2025-10-04 16:11:41.796,2025-10-04 16:24:41.796,10,1,4,67.6
263,358,16416,Gatimaan Express,SUPERFAST,1,SUPERFAST (Highest),3.25,4,Jaipur Gandhinagar,2025-10-04 18:19:41.796,2025-10-04 18:31:41.796,14,1,5,67.6
264,358,16416,Gatimaan Express,SUPERFAST,1,SUPERFAST (Highest),3.25,5,Durgapura,2025-10-04 20:12:41.796,2025-10-04 20:16:41.796,18,1,6,67.6
265,358,16416,Gatimaan Express,SUPERFAST,1,SUPERFAST (Highest),3.25,5,Durgapura,2025-10-04 21:59:41.796,2025-10-04 22:06:41.796,18,1,7,67.6
266,358,16416,Gatimaan Express,SUPERFAST,1,SUPERFAST (Highest),3.25,6,Kanakpura,2025-10-04 23:53:41.796,2025-10-04 23:59:41.796,20,1,8,67.6
267,358,16416,Gatimaan Express,SUPERFAST,1,SUPERFAST (Highest),3.25,6,Kanakpura,2025-10-05 01:10:41.796,2025-10-05 01:19:41.796,21,1,9,67.6
268,358,16416,Gatimaan Express,SUPERFAST,1,SUPERFAST (Highest),3.25,6,Kanakpura,2025-10-05 02:43:41.796,2025-10-05 02:53:41.796,20,1,10,67.6
269,358,16416,Gatimaan Express,SUPERFAST,1,SUPERFAST (Highest),3.25,8,Sanganer,2025-10-05 04:20:41.796,2025-10-05 04:27:41.796,28,1,11,67.6
270,358,16416,Gatimaan Express,SUPERFAST,1,SUPERFAST (Highest),3.25,8,Sanganer,2025-10-05 05:58:41.796,2025-10-05 06:02:41.796,27,1,12,67.6
271,358,16416,Gatimaan Express,SUPERFAST,1,SUPERFAST (Highest),3.25,8,Sanganer,2025-10-05 08:06:41.796,2025-10-05 08:16:41.796,28,1,13,67.6
272,358,16416,Gatimaan Express,SUPERFAST,1,SUPERFAST (Highest),3.25,9,Bindayaka,2025-10-05 10:46:41.796,2025-10-05 10:56:41.796,33,1,14,67.6
273,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,1,Jaipur Junction,2025-10-22 16:01:13.291,2025-10-22 16:10:13.291,1,1,1,67.8
274,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,1,Jaipur Junction,2025-10-22 17:47:13.479,2025-10-22 17:54:13.479,1,1,2,67.8
275,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,1,Jaipur Junction,2025-10-22 18:37:13.479,2025-10-22 18:47:13.479,4,1,3,67.8
276,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,1,Jaipur Junction,2025-10-22 20:35:13.479,2025-10-22 20:42:13.479,3,1,4,67.8
277,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,1,Jaipur Junction,2025-10-22 23:16:13.479,2025-10-22 23:28:13.479,3,1,5,67.8
278,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,2,Bais Godam,2025-10-23 00:43:13.479,2025-10-23 00:51:13.479,9,1,6,67.8
279,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,4,Jaipur Gandhinagar,2025-10-23 01:30:13.479,2025-10-23 01:36:13.479,14,1,7,67.8
280,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,5,Durgapura,2025-10-23 02:28:13.479,2025-10-23 02:32:13.479,18,1,8,67.8
281,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,6,Kanakpura,2025-10-23 04:54:13.479,2025-10-23 05:09:13.479,20,1,9,67.8
282,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,6,Kanakpura,2025-10-23 07:07:13.479,2025-10-23 07:16:13.479,19,1,10,67.8
283,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,6,Kanakpura,2025-10-23 08:56:13.479,2025-10-23 08:59:13.479,19,1,11,67.8
284,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,7,Getor Jagatpura,2025-10-23 11:19:13.479,2025-10-23 11:32:13.479,23,1,12,67.8
285,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,7,Getor Jagatpura,2025-10-23 13:40:13.479,2025-10-23 13:51:13.479,24,1,13,67.8
286,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,8,Sanganer,2025-10-23 15:58:13.479,2025-10-23 16:13:13.479,29,1,14,67.8
287,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,8,Sanganer,2025-10-23 17:28:13.479,2025-10-23 17:32:13.479,28,1,15,67.8
288,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,8,Sanganer,2025-10-23 18:26:13.479,2025-10-23 18:34:13.479,26,1,16,67.8
289,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,8,Sanganer,2025-10-23 19:40:13.479,2025-10-23 19:51:13.479,26,1,17,67.8
290,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,9,Bindayaka,2025-10-23 21:37:13.479,2025-10-23 21:47:13.479,33,1,18,67.8
291,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,9,Bindayaka,2025-10-23 22:28:13.479,2025-10-23 22:32:13.479,32,1,19,67.8
292,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,9,Bindayaka,2025-10-24 01:17:13.479,2025-10-24 01:26:13.479,34,1,20,67.8
293,486,40282,Suvidha Express,SUPERFAST,1,SUPERFAST (Highest),3.26,10,Khatipura,2025-10-24 04:06:13.479,2025-10-24 04:10:13.479,36,1,21,67.8
294,72,15583,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.26,1,Jaipur Junction,2025-10-03 13:03:13.203,2025-10-03 13:05:13.203,2,1,1,67.8
295,72,15583,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.26,1,Jaipur Junction,2025-10-03 14:43:13.203,2025-10-03 14:55:13.203,2,1,2,67.8
296,72,15583,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.26,1,Jaipur Junction,2025-10-03 16:17:13.203,2025-10-03 16:27:13.203,4,1,3,67.8
297,72,15583,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.26,1,Jaipur Junction,2025-10-03 17:53:13.203,2025-10-03 17:59:13.203,3,1,4,67.8
298,72,15583,Duronto Express,SUPERFAST,1,SUPERFAST (Highest),3.26,2,Bais Godam,2025-10-03 20:40:13.203,2025-10-03 20:52:13.203,9,1,5,67.8
