id,train_id,timestamp,current_station,next_station,status,speed_kmph,position_m,delayed_minutes,actual_arrival,actual_departure,eta,etd,train_no,from_code,to_code
"80","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","115.01","42025.56","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:44:53 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:31:20 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"81","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","62.33","28366.56","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:37:32 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:33:18 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"82","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","98.26","56183.45","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:47:02 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:16:48 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"83","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","112.47","149769.12","19","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:08:06 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:29:09 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"84","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","89.08","195693.21","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:38:15 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:48:05 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"85","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","49.98","9988.52","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:13:46 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:12:23 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"86","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","92.87","172058.48","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:38:27 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:08:32 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"87","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","109.50","75123.16","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:41:51 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:15:08 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"88","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","82.82","161005.03","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:46:23 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:55:07 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"89","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","70.67","6645.70","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:42:24 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:50:06 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"90","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","44.85","75718.08","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:22:51 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:34:00 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"91","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","61.62","139547.36","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:19:44 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:02:32 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"92","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","58.60","23356.65","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:52:15 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:21:59 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"93","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","79.92","5642.99","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:03:18 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:30:36 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"94","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","43.38","77032.22","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:21:34 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:30:02 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"95","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","49.10","3400.73","14","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:33:51 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:14:08 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"96","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","47.96","1895.79","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:43:57 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:51:49 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"97","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","101.72","982.20","6","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:06:21 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:37:13 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"98","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","87.43","148456.61","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:28:41 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:27:35 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"99","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","93.18","110441.29","17","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:06:50 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:37:11 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"100","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","47.67","104252.31","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 09:35:36 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:51:19 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"101","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","89.52","81720.01","28","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:57:21 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:14:02 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"102","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","73.41","3214.37","15","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:52:36 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:57:55 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"103","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","114.80","101125.19","29","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:26:42 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:47:36 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"104","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","93.99","10781.15","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:38:51 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:52:25 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"105","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","57.82","16088.43","19","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:41:02 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:59:25 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"106","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","75.52","23632.81","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:05:26 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:13:56 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"107","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","67.07","214760.15","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:09:40 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:16:22 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"108","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","53.41","108111.26","6","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:27:23 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:15:18 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"109","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","50.16","155171.27","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:28:59 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:03:34 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"110","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","80.32","3839.17","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:44:14 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:51:02 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"111","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","82.58","62814.88","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:01:31 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:50:59 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"112","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","100.66","714.20","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:47:23 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:50:20 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"113","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","49.07","36298.79","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:08:44 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:45:01 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"114","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","82.19","18557.32","22","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:27:41 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:18:55 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"115","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","115.05","1553.55","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:52:33 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:44:47 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"116","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","81.17","33027.95","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:25:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:48:39 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"117","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","64.40","91545.62","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:50:11 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:22:40 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"118","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","50.03","30436.83","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:01:17 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:00:21 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"119","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","89.77","18401.92","23","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:24:06 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:24:44 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"120","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","41.50","6547.32","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:15:28 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:13:13 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"121","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","70.14","194308.18","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:17:30 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:34:27 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"122","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","108.95","115837.17","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:17:20 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:17:01 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"123","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","67.63","236679.29","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:49:18 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:18:51 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"124","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","101.68","26114.18","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:06:59 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:15:45 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"125","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","87.13","18089.52","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:21:43 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:03:58 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"126","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","105.77","41856.61","22","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:13:24 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:23:00 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"127","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","76.36","57964.60","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:03:33 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:49:03 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"128","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","70.90","12270.63","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:22:00 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:05:46 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"129","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","47.58","54024.65","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:57:41 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:32:20 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"130","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","100.91","39852.81","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:18:23 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:56:04 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"131","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","53.49","82498.79","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:10:02 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:55:34 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"132","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","98.26","192330.55","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:36:59 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:03:43 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"133","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","87.99","18507.32","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:33:06 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:52:25 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"134","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","50.33","114077.15","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:18:25 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:03:43 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"135","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","49.20","14714.82","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 08:55:17 GMT+0530 (India Standard Time)","Fri Sep 19 2025 20:24:55 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"136","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","90.82","404.63","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:48:40 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:49:13 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"137","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","73.09","167693.03","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:14:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:06:25 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"138","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","98.05","69126.11","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:05:09 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:50:42 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"139","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","87.69","52840.20","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:47:54 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:14:05 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"140","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","51.30","97566.31","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:50:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:53:57 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"141","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","40.89","103690.69","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:44:09 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:21:50 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"142","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","62.90","15472.29","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:30:47 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:52:36 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"143","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","56.26","161132.82","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 09:41:55 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:04:23 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"144","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","108.97","157164.78","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:13:29 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:58:07 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"145","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","44.13","57948.70","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 08:03:11 GMT+0530 (India Standard Time)","Fri Sep 19 2025 20:16:11 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
